Gene	Class
Ropn1l	DistalIntergenic
Bhlhe22	DistalIntergenic
Ttc14	DistalIntergenic
Gm5148	DistalIntergenic
Pabpc4l	DistalIntergenic
Map9	DistalIntergenic
Mir7225	DistalIntergenic
Mab21l3	DistalIntergenic
Eif4e	DistalIntergenic
Psmb7	DistalIntergenic
Atp5g3	DistalIntergenic
B230118H07Rik	DistalIntergenic
Traf6	DistalIntergenic
Sqor	DistalIntergenic
4933416E03Rik	DistalIntergenic
Gpr37	DistalIntergenic
Slc23a4	DistalIntergenic
Mycl	DistalIntergenic
Pla2g2e	DistalIntergenic
Tcf23	DistalIntergenic
Ahr	DistalIntergenic
Agr3	DistalIntergenic
D230030E09Rik	DistalIntergenic
Nap1l1	DistalIntergenic
Ccn4	DistalIntergenic
Mroh4	DistalIntergenic
Glycam1	DistalIntergenic
Rexo2	DistalIntergenic
Plscr5	DistalIntergenic
Gm17830	DistalIntergenic
4930542M03Rik	DistalIntergenic
Gm17767	DistalIntergenic
Pinc	DistalIntergenic
Spp2	DistalIntergenic
Fer	DistalIntergenic
Gng13	DistalIntergenic
Tbx4	DistalIntergenic
Spag9	DistalIntergenic
Mb21d2	DistalIntergenic
Alox5ap	DistalIntergenic
Tmem132b	DistalIntergenic
Tpst2	DistalIntergenic
Miat	DistalIntergenic
Lyplal1	DistalIntergenic
Cc2d2a	DistalIntergenic
Rnf144b	DistalIntergenic
1700029N11Rik	DistalIntergenic
Cd83	DistalIntergenic
Olfr1368	DistalIntergenic
Mir1949	DistalIntergenic
4930467K11Rik	DistalIntergenic
Hdac2	DistalIntergenic
H2al1n	DistalIntergenic
Rai2	DistalIntergenic
Akap7	DistalIntergenic
Myadm	DistalIntergenic
Slc7a10	DistalIntergenic
Cckbr	DistalIntergenic
Fas	DistalIntergenic
Blnk	DistalIntergenic
Hcn1	DistalIntergenic
Hey1	DistalIntergenic
1110015O18Rik	DistalIntergenic
Mir124-2hg	DistalIntergenic
Nhlrc3	DistalIntergenic
Spg20	DistalIntergenic
BC107364	DistalIntergenic
Lef1	DistalIntergenic
Gm13710	DistalIntergenic
Cst10	DistalIntergenic
Cdh26	DistalIntergenic
Pot1a	DistalIntergenic
Sspn	DistalIntergenic
Clvs1	DistalIntergenic
Gm11917	DistalIntergenic
Aldoart1	DistalIntergenic
Cdcp2	DistalIntergenic
Laptm5	DistalIntergenic
Srsf7	DistalIntergenic
Ppp2r5e	DistalIntergenic
Dglucy	DistalIntergenic
Ptprr	DistalIntergenic
Lrrc10	DistalIntergenic
Ptk2	DistalIntergenic
Nell2	DistalIntergenic
Scg3	DistalIntergenic
Lrrc1	DistalIntergenic
2010315B03Rik	DistalIntergenic
Spag16	DistalIntergenic
Wscd1	DistalIntergenic
Aipl1	DistalIntergenic
Utp6	DistalIntergenic
Ccnq	DistalIntergenic
Crhr1	DistalIntergenic
Krtap11-1	DistalIntergenic
Tmprss7	DistalIntergenic
Gm4846	DistalIntergenic
Gng2	DistalIntergenic
Mir5124b	DistalIntergenic
Mnd1-ps	DistalIntergenic
Ttc5	DistalIntergenic
Itm2b	DistalIntergenic
Mtus1	DistalIntergenic
Cplx2	DistalIntergenic
Gm3363	DistalIntergenic
Ccr6	DistalIntergenic
A230077H06Rik	DistalIntergenic
Mir101b	DistalIntergenic
Sgms1	DistalIntergenic
Arhgef28	DistalIntergenic
Egflam	DistalIntergenic
Mtfr1	DistalIntergenic
Pcdh18	DistalIntergenic
Fcnb	DistalIntergenic
Scrt2	DistalIntergenic
Epb41l1	DistalIntergenic
Manbal	DistalIntergenic
Stx16	DistalIntergenic
Skap2	DistalIntergenic
Thnsl2	DistalIntergenic
Anxa4	DistalIntergenic
Atp2b2	DistalIntergenic
Rab2a	DistalIntergenic
Musk	DistalIntergenic
Gm12695	DistalIntergenic
Tspan13	DistalIntergenic
Gm527	DistalIntergenic
4930559C10Rik	DistalIntergenic
Abcb5	DistalIntergenic
Gm26579	DistalIntergenic
Apobec3	DistalIntergenic
C330011F03Rik	DistalIntergenic
Gm28822	DistalIntergenic
Tmeff2	DistalIntergenic
4930524B15Rik	DistalIntergenic
Cavin1	DistalIntergenic
Cfap97d1	DistalIntergenic
Nfkbiz	DistalIntergenic
Gm5294	DistalIntergenic
Lhx5	DistalIntergenic
E130006D01Rik	DistalIntergenic
4930590L20Rik	DistalIntergenic
Cxcl5	DistalIntergenic
Lap3	DistalIntergenic
4933406G16Rik	DistalIntergenic
Rarb	DistalIntergenic
Exoc5	DistalIntergenic
Nefm	DistalIntergenic
Hand2os1	DistalIntergenic
Unc5d	DistalIntergenic
Serpinb1a	DistalIntergenic
Mir669h	DistalIntergenic
Ss18	DistalIntergenic
Socs6	DistalIntergenic
Gins3	DistalIntergenic
Kifc3	DistalIntergenic
4930545H06Rik	DistalIntergenic
Ccn2	DistalIntergenic
Ppp1r14c	DistalIntergenic
Pnmal1	DistalIntergenic
Dock1	DistalIntergenic
Anxa1	DistalIntergenic
Pten	DistalIntergenic
Slk	DistalIntergenic
Parp8	DistalIntergenic
Tpd52	DistalIntergenic
1110032F04Rik	DistalIntergenic
Zfp697	DistalIntergenic
Mir3089	DistalIntergenic
Tfpi	DistalIntergenic
Banf2	DistalIntergenic
Scp2d1	DistalIntergenic
Chmp4b	DistalIntergenic
4930470P17Rik	DistalIntergenic
Bhlhe23	DistalIntergenic
Wasl	DistalIntergenic
Gstk1	DistalIntergenic
Mturn	DistalIntergenic
Rdh10	DistalIntergenic
Pdp1	DistalIntergenic
Mms22l	DistalIntergenic
Ptp4a2	DistalIntergenic
Dnmt3a	DistalIntergenic
Rad51ap2	DistalIntergenic
Gm32014	DistalIntergenic
Cntn5	DistalIntergenic
Sesn3	DistalIntergenic
Rdx	DistalIntergenic
Pias1	DistalIntergenic
Pgap1	DistalIntergenic
Fzd7	DistalIntergenic
Nyap2	DistalIntergenic
Dner	DistalIntergenic
Ubtd2	DistalIntergenic
Spdl1	DistalIntergenic
Pank3	DistalIntergenic
Wwc1	DistalIntergenic
9630013K17Rik	DistalIntergenic
Pipox	DistalIntergenic
Epha6	DistalIntergenic
Gap43	DistalIntergenic
Tnrc18	DistalIntergenic
B230112J18Rik	DistalIntergenic
Gm19619	DistalIntergenic
5830416I19Rik	DistalIntergenic
Nipsnap1	DistalIntergenic
4930455B14Rik	DistalIntergenic
Spryd7	DistalIntergenic
Dleu2	DistalIntergenic
Ppp2r2b	DistalIntergenic
Jakmip2	DistalIntergenic
Gria3	DistalIntergenic
Ctag2	DistalIntergenic
Pou2f2	DistalIntergenic
Mir7-2	DistalIntergenic
Galnt18	DistalIntergenic
Smc5	DistalIntergenic
Gucy2g	DistalIntergenic
Samd7	DistalIntergenic
Foxo1	DistalIntergenic
Papss1	DistalIntergenic
Gm14461	DistalIntergenic
Olfr987	DistalIntergenic
Ctnnbl1	DistalIntergenic
4930591A17Rik	DistalIntergenic
Sbspon	DistalIntergenic
Lurap1l	DistalIntergenic
Sh3gl2	DistalIntergenic
Hnrnpr	DistalIntergenic
Gm4832	DistalIntergenic
Trib2	DistalIntergenic
Slc24a4	DistalIntergenic
Kcnmb4os1	DistalIntergenic
Rtl6	DistalIntergenic
Kif21a	DistalIntergenic
Dmxl2	DistalIntergenic
Clic5	DistalIntergenic
Smchd1	DistalIntergenic
Fgf18	DistalIntergenic
Sar1b	DistalIntergenic
Dusp14	DistalIntergenic
1700092K14Rik	DistalIntergenic
Cggbp1	DistalIntergenic
Speer2	DistalIntergenic
Bdh1	DistalIntergenic
Capn2	DistalIntergenic
Adamts3	DistalIntergenic
Ktn1	DistalIntergenic
1700108F19Rik	DistalIntergenic
Gm32123	DistalIntergenic
4930503F20Rik	DistalIntergenic
Nrg3	DistalIntergenic
5430421F17Rik	DistalIntergenic
Gm906	DistalIntergenic
Ofcc1	DistalIntergenic
Slc17a1	DistalIntergenic
Gypc	DistalIntergenic
Mir6358	DistalIntergenic
Ces5a	DistalIntergenic
Coa6	DistalIntergenic
Cldn34d	DistalIntergenic
Aff2	DistalIntergenic
Zfp536	DistalIntergenic
Mkrn3	DistalIntergenic
Olfr561	DistalIntergenic
Gm4265	DistalIntergenic
Vax1	DistalIntergenic
Ocln	DistalIntergenic
Supt20	DistalIntergenic
Mbnl1	DistalIntergenic
Lypd6	DistalIntergenic
Cdca7	DistalIntergenic
Zfp804a	DistalIntergenic
Slc1a2	DistalIntergenic
Adra1d	DistalIntergenic
Mir3474	DistalIntergenic
Pfdn4	DistalIntergenic
Hyal6	DistalIntergenic
Ptn	DistalIntergenic
4930544G11Rik	DistalIntergenic
Trpa1	DistalIntergenic
Tram1	DistalIntergenic
Sdcbp	DistalIntergenic
Fam92a	DistalIntergenic
Epha7	DistalIntergenic
Dmbx1	DistalIntergenic
Ppie	DistalIntergenic
Adcy3	DistalIntergenic
Alkal2	DistalIntergenic
Spata7	DistalIntergenic
Zfp799	DistalIntergenic
Gm20757	DistalIntergenic
Lum	DistalIntergenic
Csnk1e	DistalIntergenic
Glce	DistalIntergenic
Gm28979	DistalIntergenic
Dalir	DistalIntergenic
Itm2c	DistalIntergenic
Nos2	DistalIntergenic
Znhit3	DistalIntergenic
Arhgap23	DistalIntergenic
Ccdc80	DistalIntergenic
Fbxo40	DistalIntergenic
Sfswap	DistalIntergenic
P2rx7	DistalIntergenic
Dsel	DistalIntergenic
Ddx18	DistalIntergenic
Fcamr	DistalIntergenic
Sowahb	DistalIntergenic
Ankrd28	DistalIntergenic
Tnks	DistalIntergenic
Slc35b3	DistalIntergenic
Psmg4	DistalIntergenic
Akr1e1	DistalIntergenic
Ercc3	DistalIntergenic
Pcdh1	DistalIntergenic
Htr4	DistalIntergenic
Irx3	DistalIntergenic
Cmtr2	DistalIntergenic
Derl3	DistalIntergenic
Cstf2	DistalIntergenic
Mir466f-4	DistalIntergenic
Nsun2	DistalIntergenic
Ccne1	DistalIntergenic
Tm6sf1	DistalIntergenic
Chrm1	DistalIntergenic
Mir3970	DistalIntergenic
4930435F18Rik	DistalIntergenic
Arl14	DistalIntergenic
Tspan2	DistalIntergenic
Uox	DistalIntergenic
Zfp120	DistalIntergenic
Gm826	DistalIntergenic
Edn3	DistalIntergenic
Insig1	DistalIntergenic
C530044C16Rik	DistalIntergenic
Crhr2	DistalIntergenic
Hrh1	DistalIntergenic
Fut9	DistalIntergenic
Rnf38	DistalIntergenic
Cylc2	DistalIntergenic
Actl7b	DistalIntergenic
Khdrbs1	DistalIntergenic
Nrxn1	DistalIntergenic
6030469F06Rik	DistalIntergenic
Akap6	DistalIntergenic
Riox1	DistalIntergenic
Tmed10	DistalIntergenic
Nrxn3	DistalIntergenic
Ppp2r5c	DistalIntergenic
4930432O09Rik	DistalIntergenic
Arc	DistalIntergenic
E130101E03Rik	DistalIntergenic
Fdx1	DistalIntergenic
Ppia	DistalIntergenic
Cdcp1	DistalIntergenic
Mir6897	DistalIntergenic
Igfbp2	DistalIntergenic
Atp10b	DistalIntergenic
Shisa6	DistalIntergenic
Mir21a	DistalIntergenic
Hlf	DistalIntergenic
Grb7	DistalIntergenic
1810010H24Rik	DistalIntergenic
Grik1	DistalIntergenic
Pcp4	DistalIntergenic
Gpr12	DistalIntergenic
Atp2b4	DistalIntergenic
Mir181b-1	DistalIntergenic
Pbx1	DistalIntergenic
Wdr26	DistalIntergenic
Gm29678	DistalIntergenic
Rasgef1b	DistalIntergenic
Lrpap1	DistalIntergenic
Nid2	DistalIntergenic
1700001G11Rik	DistalIntergenic
4930596D02Rik	DistalIntergenic
Gm6213	DistalIntergenic
7420700N18Rik	DistalIntergenic
Thap1	DistalIntergenic
Ly86	DistalIntergenic
Zp4-ps	DistalIntergenic
Cystm1	DistalIntergenic
Bvht	DistalIntergenic
1600027J07Rik	DistalIntergenic
Mmp2	DistalIntergenic
Pofut2	DistalIntergenic
Col18a1	DistalIntergenic
Gm8817	DistalIntergenic
Smarca1	DistalIntergenic
Adgrg6	DistalIntergenic
Gm10640	DistalIntergenic
Ube3a	DistalIntergenic
Peg12	DistalIntergenic
Mir5114	DistalIntergenic
Trub1	DistalIntergenic
Mccc2	DistalIntergenic
1700010I02Rik	DistalIntergenic
Shox2	DistalIntergenic
Glt28d2	DistalIntergenic
Mex3a	DistalIntergenic
Gipc2	DistalIntergenic
Calcrl	DistalIntergenic
Tbc1d20	DistalIntergenic
Gm14169	DistalIntergenic
Sema3e	DistalIntergenic
Cped1	DistalIntergenic
Gm6117	DistalIntergenic
Stk31	DistalIntergenic
Gm31520	DistalIntergenic
Tamm41	DistalIntergenic
Decr1	DistalIntergenic
Faxc	DistalIntergenic
Pla2g2c	DistalIntergenic
Mir7021	DistalIntergenic
4933409F18Rik	DistalIntergenic
Snx13	DistalIntergenic
Dnajb9	DistalIntergenic
Gm33251	DistalIntergenic
Gm5476	DistalIntergenic
Gm4791	DistalIntergenic
Tpbg	DistalIntergenic
Eif1b	DistalIntergenic
Mir30c-2	DistalIntergenic
1500015O10Rik	DistalIntergenic
4930521E06Rik	DistalIntergenic
Slit3	DistalIntergenic
Slc13a5	DistalIntergenic
B3gntl1	DistalIntergenic
D16Ertd519e	DistalIntergenic
4932412D23Rik	DistalIntergenic
Rxfp2	DistalIntergenic
Wasf3	DistalIntergenic
Ift81	DistalIntergenic
Zfp648	DistalIntergenic
Ccng2	DistalIntergenic
Adam34	DistalIntergenic
Enkur	DistalIntergenic
Gm21671	DistalIntergenic
Ccn6	DistalIntergenic
Mid1ip1	DistalIntergenic
Perp	DistalIntergenic
Gm33619	DistalIntergenic
Nav2	DistalIntergenic
Tjp1	DistalIntergenic
Klhl25	DistalIntergenic
Sorcs1	DistalIntergenic
Cdh10	DistalIntergenic
Gm30173	DistalIntergenic
Plch1	DistalIntergenic
Dchs2	DistalIntergenic
Gm5547	DistalIntergenic
Slc25a24	DistalIntergenic
Zeb2	DistalIntergenic
Scn3a	DistalIntergenic
Fibin	DistalIntergenic
Hao1	DistalIntergenic
Steap1	DistalIntergenic
Tmem168	DistalIntergenic
Olfr452	DistalIntergenic
Egr4	DistalIntergenic
Rab7	DistalIntergenic
Grip2	DistalIntergenic
Crbn	DistalIntergenic
Pparg	DistalIntergenic
Tomm5	DistalIntergenic
Gm12866	DistalIntergenic
Sav1	DistalIntergenic
Plek2	DistalIntergenic
Tmem196	DistalIntergenic
Gm10754	DistalIntergenic
Lrriq1	DistalIntergenic
Mir30b	DistalIntergenic
Gramd4	DistalIntergenic
Gm32885	DistalIntergenic
Cilp	DistalIntergenic
Mir128-2	DistalIntergenic
Myrip	DistalIntergenic
Mir5103	DistalIntergenic
9330182L06Rik	DistalIntergenic
Cops8	DistalIntergenic
Zzef1	DistalIntergenic
Gm884	DistalIntergenic
Rnf157	DistalIntergenic
Tmem50b	DistalIntergenic
Cldn14	DistalIntergenic
Igsf5	DistalIntergenic
Celrr	DistalIntergenic
Dyrk3	DistalIntergenic
Gpat3	DistalIntergenic
Fgf5	DistalIntergenic
Mir1187	DistalIntergenic
4933402J10Rik	DistalIntergenic
Kctd6	DistalIntergenic
Anxa11	DistalIntergenic
Rwdd4a	DistalIntergenic
Fgf20	DistalIntergenic
Fam240b	DistalIntergenic
Eno1b	DistalIntergenic
Arhgef37	DistalIntergenic
D030068K23Rik	DistalIntergenic
Tmem26	DistalIntergenic
Shprh	DistalIntergenic
Clvs2	DistalIntergenic
Oprm1	DistalIntergenic
Cadm4	DistalIntergenic
4930483O08Rik	DistalIntergenic
Adam12	DistalIntergenic
Tmem167	DistalIntergenic
Igsf10	DistalIntergenic
Aadac	DistalIntergenic
Snx7	DistalIntergenic
Ntng2	DistalIntergenic
Gm14486	DistalIntergenic
Mettl8	DistalIntergenic
Chrm5	DistalIntergenic
Pdrg1	DistalIntergenic
Zfp831	DistalIntergenic
Osbpl2	DistalIntergenic
Kcnq2	DistalIntergenic
Ankrd26	DistalIntergenic
Atp6v1h	DistalIntergenic
Pappa	DistalIntergenic
Eif4g3	DistalIntergenic
Odc1	DistalIntergenic
Sypl	DistalIntergenic
Gpr135	DistalIntergenic
Ppp4r4	DistalIntergenic
3110009F21Rik	DistalIntergenic
Gm33677	DistalIntergenic
Tbc1d31	DistalIntergenic
Parvg	DistalIntergenic
Itga5	DistalIntergenic
Mir6244	DistalIntergenic
Tmem182	DistalIntergenic
Tcf7	DistalIntergenic
Sowaha	DistalIntergenic
Bbx	DistalIntergenic
Nek7	DistalIntergenic
Fgf13	DistalIntergenic
Lrrc52	DistalIntergenic
Lrrc8d	DistalIntergenic
Nkx6-1	DistalIntergenic
4930478P22Rik	DistalIntergenic
Nudcd3	DistalIntergenic
Acyp2	DistalIntergenic
Gch1	DistalIntergenic
Ccser2	DistalIntergenic
Pdlim3	DistalIntergenic
Il2ra	DistalIntergenic
Epb41l4aos	DistalIntergenic
Camk2a	DistalIntergenic
2210420H20Rik	DistalIntergenic
Mphosph6	DistalIntergenic
Marcks	DistalIntergenic
Gspt2	DistalIntergenic
Tmem28	DistalIntergenic
8030423J24Rik	DistalIntergenic
Gpr139	DistalIntergenic
Kcnv2	DistalIntergenic
Ifit1	DistalIntergenic
Mrps30	DistalIntergenic
Npr3	DistalIntergenic
Gm9833	DistalIntergenic
Veph1	DistalIntergenic
Tlr2	DistalIntergenic
C2cd4d	DistalIntergenic
Cd101	DistalIntergenic
A730020M07Rik	DistalIntergenic
Cstad	DistalIntergenic
Syndig1	DistalIntergenic
Slc26a5	DistalIntergenic
Ndufa4	DistalIntergenic
Ndnf	DistalIntergenic
Plin2	DistalIntergenic
Jun	DistalIntergenic
Txndc12	DistalIntergenic
Frg2f1	DistalIntergenic
Clstn1	DistalIntergenic
Errfi1	DistalIntergenic
Cox7a2l	DistalIntergenic
Cad	DistalIntergenic
Ferd3l	DistalIntergenic
Gm7550	DistalIntergenic
Ttc9	DistalIntergenic
Zdhhc22	DistalIntergenic
A730018C14Rik	DistalIntergenic
Csrp2	DistalIntergenic
Mdm1	DistalIntergenic
2310043O21Rik	DistalIntergenic
Gm16294	DistalIntergenic
Fli1	DistalIntergenic
Dapk2	DistalIntergenic
4933432G23Rik	DistalIntergenic
F630040K05Rik	DistalIntergenic
1700001G17Rik	DistalIntergenic
Inpp5d	DistalIntergenic
Gm12128	DistalIntergenic
Vdac1	DistalIntergenic
Cpd	DistalIntergenic
Krtap4-16	DistalIntergenic
Sept9	DistalIntergenic
Osbpl11	DistalIntergenic
Ephb3	DistalIntergenic
Fry	DistalIntergenic
Zcchc2	DistalIntergenic
Uchl5	DistalIntergenic
4930568G15Rik	DistalIntergenic
Vangl2	DistalIntergenic
Gm36536	DistalIntergenic
Tmem150c	DistalIntergenic
Cox18	DistalIntergenic
C030018K13Rik	DistalIntergenic
Lcorl	DistalIntergenic
Adra2c	DistalIntergenic
Nat3	DistalIntergenic
Tusc3	DistalIntergenic
Trpc7	DistalIntergenic
Gpx5	DistalIntergenic
Nr3c1	DistalIntergenic
Synpo	DistalIntergenic
Atp8b1	DistalIntergenic
Ccdc68	DistalIntergenic
Ccdc113	DistalIntergenic
Gm14827	DistalIntergenic
8030474K03Rik	DistalIntergenic
Hdx	DistalIntergenic
Acsl4	DistalIntergenic
Enox2	DistalIntergenic
AI314278	DistalIntergenic
Dlg2	DistalIntergenic
Wdr70	DistalIntergenic
Atpsckmt	DistalIntergenic
Il7	DistalIntergenic
Gucy1a1	DistalIntergenic
Lmna	DistalIntergenic
Gm4858	DistalIntergenic
Myoz2	DistalIntergenic
Il1rn	DistalIntergenic
Cobll1	DistalIntergenic
Cers6	DistalIntergenic
Nfe2l2	DistalIntergenic
Mir147	DistalIntergenic
Speer4c	DistalIntergenic
Trp53inp1	DistalIntergenic
Dmrta1	DistalIntergenic
Syf2	DistalIntergenic
4933433H22Rik	DistalIntergenic
4933400B14Rik	DistalIntergenic
Myt1l	DistalIntergenic
Mir5099	DistalIntergenic
Gm35135	DistalIntergenic
Mir1892	DistalIntergenic
Snx6	DistalIntergenic
Abra	DistalIntergenic
Ebag9	DistalIntergenic
Arhgap39	DistalIntergenic
Mchr1	DistalIntergenic
Atp5g2	DistalIntergenic
Polr2m	DistalIntergenic
Cox7a2	DistalIntergenic
Gm2109	DistalIntergenic
Nme9	DistalIntergenic
Atp2c1	DistalIntergenic
Lrrfip2	DistalIntergenic
Topaz1	DistalIntergenic
Ino80d	DistalIntergenic
Rufy1	DistalIntergenic
Fstl4	DistalIntergenic
Myo18a	DistalIntergenic
Chmp2b	DistalIntergenic
1810053B23Rik	DistalIntergenic
Boc	DistalIntergenic
Caln1	DistalIntergenic
Slc41a1	DistalIntergenic
Rab29	DistalIntergenic
Hmcn1	DistalIntergenic
Afp	DistalIntergenic
Bcl11a	DistalIntergenic
Ccdc85a	DistalIntergenic
Saysd1	DistalIntergenic
Olfr221	DistalIntergenic
Gjb6	DistalIntergenic
Micu2	DistalIntergenic
Acod1	DistalIntergenic
Tspan17	DistalIntergenic
Hrh2	DistalIntergenic
Tmem236	DistalIntergenic
Apbb1ip	DistalIntergenic
Zfp397	DistalIntergenic
Ndfip1	DistalIntergenic
Mbd2	DistalIntergenic
Pgrmc1	DistalIntergenic
Ifngr1	DistalIntergenic
Lrp3	DistalIntergenic
Zfp507	DistalIntergenic
BC046251	DistalIntergenic
Mef2a	DistalIntergenic
Ccnd1	DistalIntergenic
Mirt1	DistalIntergenic
Prmt6	DistalIntergenic
Vcam1	DistalIntergenic
Prss12	DistalIntergenic
Mapkap1	DistalIntergenic
Gpd2	DistalIntergenic
Chn1os3	DistalIntergenic
Bmf	DistalIntergenic
Dhx35	DistalIntergenic
Cd40	DistalIntergenic
Chrna4	DistalIntergenic
Lsm8	DistalIntergenic
Nat8	DistalIntergenic
Dcp1b	DistalIntergenic
Ccdc91	DistalIntergenic
Tusc1	DistalIntergenic
Elavl4	DistalIntergenic
Cdc42	DistalIntergenic
Arhgef10l	DistalIntergenic
Plb1	DistalIntergenic
Gckr	DistalIntergenic
Prps1l1	DistalIntergenic
Rps6ka5	DistalIntergenic
Unc79	DistalIntergenic
Gm31369	DistalIntergenic
Olfr876	DistalIntergenic
Rpp25	DistalIntergenic
4933400C23Rik	DistalIntergenic
Clstn2	DistalIntergenic
Igfbp5	DistalIntergenic
Fbxl17	DistalIntergenic
Arhgap28	DistalIntergenic
Il5	DistalIntergenic
Wsb1	DistalIntergenic
Dynll2	DistalIntergenic
Nxph3	DistalIntergenic
Mir5119	DistalIntergenic
Neurod2	DistalIntergenic
1700023C21Rik	DistalIntergenic
Rbm11	DistalIntergenic
Retnlb	DistalIntergenic
Kntc1	DistalIntergenic
Pitpnb	DistalIntergenic
Pou2f1	DistalIntergenic
Efcab2	DistalIntergenic
Lefty1	DistalIntergenic
Dusp10	DistalIntergenic
Ush2a	DistalIntergenic
Cds1	DistalIntergenic
Crmp1	DistalIntergenic
Ppp3r1	DistalIntergenic
Ehbp1	DistalIntergenic
Gm15217	DistalIntergenic
Tdh	DistalIntergenic
Pinx1	DistalIntergenic
Selenok	DistalIntergenic
4930474N05Rik	DistalIntergenic
Anxa10	DistalIntergenic
Fgfr4	DistalIntergenic
Arhgap12	DistalIntergenic
Calml3	DistalIntergenic
4921533I20Rik	DistalIntergenic
9130209A04Rik	DistalIntergenic
Slc27a6	DistalIntergenic
Ntpcr	DistalIntergenic
Hmga1	DistalIntergenic
Pde9a	DistalIntergenic
Sik1	DistalIntergenic
Gm28881	DistalIntergenic
H2al1j	DistalIntergenic
Mospd2	DistalIntergenic
Tnfaip3	DistalIntergenic
Ptprk	DistalIntergenic
Gm5334	DistalIntergenic
Wnt11	DistalIntergenic
Clpb	DistalIntergenic
Poll	DistalIntergenic
Tent2	DistalIntergenic
Dnah5	DistalIntergenic
Pfn2	DistalIntergenic
Vtcn1	DistalIntergenic
Nhlh2	DistalIntergenic
Fbln7	DistalIntergenic
Defb21	DistalIntergenic
Adcyap1r1	DistalIntergenic
Gxylt2	DistalIntergenic
Tmeff1	DistalIntergenic
Fgr	DistalIntergenic
Igsf21	DistalIntergenic
Rbp7	DistalIntergenic
Qpct	DistalIntergenic
AI839979	DistalIntergenic
4921511I17Rik	DistalIntergenic
Twist1	DistalIntergenic
1700104L18Rik	DistalIntergenic
Arf6	DistalIntergenic
Setd3	DistalIntergenic
Dlk1	DistalIntergenic
4930473O22Rik	DistalIntergenic
Cox6c	DistalIntergenic
Col14a1	DistalIntergenic
Gxylt1	DistalIntergenic
Ccdc184	DistalIntergenic
Krt74	DistalIntergenic
1700063D05Rik	DistalIntergenic
Bnip2	DistalIntergenic
Rasgrf1	DistalIntergenic
Msl2	DistalIntergenic
Map4k4	DistalIntergenic
Wdr75	DistalIntergenic
1700027A15Rik	DistalIntergenic
2810001G20Rik	DistalIntergenic
Ccl11	DistalIntergenic
Ccl8	DistalIntergenic
Krtap7-1	DistalIntergenic
Ostn	DistalIntergenic
Cabp1	DistalIntergenic
Cd55b	DistalIntergenic
Prg4	DistalIntergenic
Pigm	DistalIntergenic
Olfr421-ps1	DistalIntergenic
2310043L19Rik	DistalIntergenic
Nenf	DistalIntergenic
Enam	DistalIntergenic
Spata48	DistalIntergenic
Slc18a1	DistalIntergenic
Acsl1	DistalIntergenic
Mir874	DistalIntergenic
Spag6	DistalIntergenic
Slc14a2	DistalIntergenic
Nup93	DistalIntergenic
Rasd2	DistalIntergenic
Mog	DistalIntergenic
Gm14635	DistalIntergenic
Trmt11	DistalIntergenic
Snx9	DistalIntergenic
Ndn	DistalIntergenic
1810008I18Rik	DistalIntergenic
Calcb	DistalIntergenic
Edrf1	DistalIntergenic
Tmem252	DistalIntergenic
AI197445	DistalIntergenic
Fbxo4	DistalIntergenic
Gm35496	DistalIntergenic
Mfsd1	DistalIntergenic
Olfr266	DistalIntergenic
Slc44a3	DistalIntergenic
Ndst4	DistalIntergenic
9330178D15Rik	DistalIntergenic
Wls	DistalIntergenic
Zbtb43	DistalIntergenic
Rasgrp1	DistalIntergenic
Gm17619	DistalIntergenic
Pus7	DistalIntergenic
Mir592	DistalIntergenic
Klf14	DistalIntergenic
Nat8f5	DistalIntergenic
Fbln2	DistalIntergenic
Ccnd2	DistalIntergenic
Bcat1	DistalIntergenic
Mllt3	DistalIntergenic
Slc5a9	DistalIntergenic
Sdc3	DistalIntergenic
Epcam	DistalIntergenic
Nt5c1b	DistalIntergenic
Gphb5	DistalIntergenic
Gm34184	DistalIntergenic
Eif3h	DistalIntergenic
Gm19277	DistalIntergenic
Izumo1r	DistalIntergenic
Fez1	DistalIntergenic
Plet1	DistalIntergenic
Ube2q2	DistalIntergenic
Adpgk	DistalIntergenic
Lactb	DistalIntergenic
D430036J16Rik	DistalIntergenic
Tent5a	DistalIntergenic
Mrpl3	DistalIntergenic
Tdgf1	DistalIntergenic
Ubr2	DistalIntergenic
Gas7	DistalIntergenic
Cdk5rap3	DistalIntergenic
2610035D17Rik	DistalIntergenic
Gtf3a	DistalIntergenic
Olfr218	DistalIntergenic
Ahctf1	DistalIntergenic
Rd3	DistalIntergenic
Bmp3	DistalIntergenic
Cxcl2	DistalIntergenic
Cpeb2	DistalIntergenic
Rbm26	DistalIntergenic
Sh2d4b	DistalIntergenic
Tgfbi	DistalIntergenic
Gm10782	DistalIntergenic
Mtpap	DistalIntergenic
Prkcq	DistalIntergenic
Etl4	DistalIntergenic
Nrep	DistalIntergenic
Mir8110	DistalIntergenic
Map10	DistalIntergenic
Prep	DistalIntergenic
Epm2a	DistalIntergenic
Tarm1	DistalIntergenic
Fam174b	DistalIntergenic
Pth	DistalIntergenic
Bag3	DistalIntergenic
Rab11fip2	DistalIntergenic
Snx18	DistalIntergenic
Gm5468	DistalIntergenic
Fabp5	DistalIntergenic
C030034L19Rik	DistalIntergenic
Zmat3	DistalIntergenic
Gm32693	DistalIntergenic
Fam129b	DistalIntergenic
8430437L04Rik	DistalIntergenic
